,createdAt,,06,13,15,2A,33,34,36,44,59,63,67,69,75,76,77,78,83,91,92,93,94,95,datePresentation, cumulé,2A cumulé,63 cumulé,83 cumulé,06 cumulé,13 cumulé,15 cumulé,33 cumulé,34 cumulé,36 cumulé,44 cumulé,59 cumulé,67 cumulé,69 cumulé,75 cumulé,76 cumulé,77 cumulé,78 cumulé,91 cumulé,92 cumulé,93 cumulé,94 cumulé,95 cumulé,Général cumulé
0,2020-11,,,,,,,,,,,,22.0,,13.0,,,,,,,,,,novembre 2020,,,,,,,,,,,,,22.0,,13.0,,,,,,,,,35.0
1,2020-12,13.0,,,,,63.0,,,34.0,,,31.0,1.0,123.0,,,45.0,,,34.0,49.0,37.0,,décembre 2020,13.0,,,,,,,63.0,,,34.0,,53.0,1.0,136.0,,,45.0,,34.0,49.0,37.0,,452.0
2,2021-01,2.0,,,,,5.0,,,3.0,,,10.0,,17.0,,,4.0,,,12.0,3.0,2.0,1.0,janvier 2021,15.0,,,,,,,68.0,,,37.0,,63.0,1.0,153.0,,,49.0,,46.0,52.0,39.0,1.0,509.0
3,2021-02,1.0,2.0,,,,8.0,,,3.0,,,11.0,,15.0,,,6.0,,,18.0,6.0,5.0,9.0,février 2021,16.0,,,,2.0,,,76.0,,,40.0,,74.0,1.0,168.0,,,55.0,,64.0,58.0,44.0,10.0,592.0
4,2021-03,2.0,1.0,1.0,,,4.0,,,13.0,,,6.0,,37.0,,,24.0,,,24.0,23.0,22.0,6.0,mars 2021,18.0,,,,3.0,1.0,,80.0,,,53.0,,80.0,1.0,205.0,,,79.0,,88.0,81.0,66.0,16.0,753.0
5,2021-04,1.0,3.0,,,,20.0,,2.0,16.0,,,15.0,,5.0,,2.0,9.0,,,8.0,12.0,8.0,6.0,avril 2021,19.0,,,,6.0,1.0,,100.0,,2.0,69.0,,95.0,1.0,210.0,,2.0,88.0,,96.0,93.0,74.0,22.0,859.0
6,2021-05,1.0,2.0,,,,12.0,,,2.0,,,6.0,,6.0,,2.0,1.0,,2.0,1.0,4.0,5.0,3.0,mai 2021,20.0,,,,8.0,1.0,,112.0,,2.0,71.0,,101.0,1.0,216.0,,4.0,89.0,2.0,97.0,97.0,79.0,25.0,905.0
7,2021-06,,17.0,,,,25.0,,,21.0,4.0,,15.0,,42.0,,23.0,22.0,,6.0,27.0,20.0,34.0,10.0,juin 2021,,,,,25.0,1.0,,137.0,,2.0,92.0,4.0,116.0,1.0,258.0,,27.0,111.0,8.0,124.0,117.0,113.0,35.0,1171.0
8,2021-07,,7.0,,,,15.0,,,8.0,1.0,,1.0,,21.0,,16.0,5.0,,5.0,17.0,6.0,18.0,11.0,juillet 2021,,,,,32.0,1.0,,152.0,,2.0,100.0,5.0,117.0,1.0,279.0,,43.0,116.0,13.0,141.0,123.0,131.0,46.0,1302.0
9,2021-08,,10.0,,,,5.0,,,1.0,,,,,3.0,,17.0,3.0,,2.0,,3.0,2.0,2.0,août 2021,,,,,42.0,1.0,,157.0,,2.0,101.0,5.0,117.0,1.0,282.0,,60.0,119.0,15.0,141.0,126.0,133.0,48.0,1350.0
10,2021-09,,12.0,6.0,,,3.0,,1.0,3.0,,,3.0,,10.0,,8.0,13.0,,3.0,7.0,1.0,6.0,5.0,septembre 2021,,,,,54.0,7.0,,160.0,,3.0,104.0,5.0,120.0,1.0,292.0,,68.0,132.0,18.0,148.0,127.0,139.0,53.0,1431.0
11,2021-10,,3.0,22.0,1.0,1.0,3.0,,5.0,4.0,,1.0,10.0,,7.0,,13.0,2.0,1.0,4.0,1.0,1.0,4.0,10.0,octobre 2021,,1.0,1.0,1.0,57.0,29.0,1.0,163.0,,8.0,108.0,5.0,130.0,1.0,299.0,,81.0,134.0,22.0,149.0,128.0,143.0,63.0,1521.0
12,2021-11,,9.0,3.0,,,5.0,2.0,5.0,7.0,,3.0,3.0,,2.0,2.0,2.0,3.0,,3.0,2.0,1.0,2.0,3.0,novembre 2021,,,4.0,,66.0,32.0,1.0,168.0,2.0,13.0,115.0,5.0,133.0,1.0,301.0,2.0,83.0,137.0,25.0,151.0,129.0,145.0,66.0,1575.0
